trans_date_trans_time,year,month,day,time,cc_num,card_network,user_id,card_id,payment_method,merchant,category,mcc,amount,first,last,gender,street,city,state,zip,region,lat,long,city_pop,job,income,dob,trans_num,unix_time,merch_lat,merch_long,is_foreign,errors,is_fraud,is_anomaly,days_since_last_transaction,transaction_amount_delta
03-01-2020 19:09,2020,1,3,19:09,6464504358251369,Discover,61183,611830,Chip Transaction,USA Market,services,7298,111.41,Jonathan,Cantrell,M,8310 Stephen Club,Jennyberg,ID,82584,US,40.6113725888147,-78.40651092531412,86868,Engineering Manager,278477,22-04-1968,8b59012f850673169344e079448fc74b,1578058763,40.628555656634205,-78.30874333446789,0,,0,0,0.0,0.0
27-02-2022 13:24,2022,2,27,13:24,371621117458842,American Express,43493,434931,Chip Transaction,Albertsons,grocery_pos,5462,43.35,Daniel,Le,M,573 Patrick Mills Suite 996,East Kara,OR,37732,US,29.65763018759978,-121.29626584480792,2886957,Warehouse Worker,22460,13-07-1943,64958ab0a6836fb1ded2e21c7a40e143,1645948468,29.61826221506425,-121.37573125092833,0,,0,0,64.13055555555556,-65.16
02-07-2021 18:39,2021,7,2,18:39,4393024960408377,Visa,15398,153980,Online Transaction,Tim Ho Wan,restaurant,5814,46.41,Bhavini,Sen,F,"14/194
Saraf Road",Tumkur,Jharkhand,370752,APAC,14.617246674765276,162.03497402848154,61802,Janitor,23836,31-03-1995,945858e32fc0c9a26bcead187a880bab,1625231367,14.495669113516044,161.9088556130656,0,,0,0,91.88738425925926,-9.580000000000005
18-03-2020 19:36,2020,3,18,19:36,342405122961033,American Express,24213,242130,Contactless Payment,Asian Store,services,7298,98.04,直樹,田中,M,964 西村 Street,川崎市川崎区,八千代市,811-4304,APAC,6.0691815349867255,165.79345267128798,394160,Senior Teacher,149616,23-12-1991,999f69196dd50cc807c1c6b80e73eb6a,1584540370,6.040631094352191,165.63501501368015,0,,0,0,0.0,0.0
23-09-2020 09:50,2020,9,23,09:50,4575785349597400,Visa,27669,276690,Chip Transaction,BreadTalk,restaurant,5812,29.52,Angela,Long,F,7 Anthony Approach,Drakefort,Northern Territory,2980,APAC,41.959173921997035,115.16333457284951,73691,Warehouse Worker,25927,18-07-1992,915f2fc1428da0275a90dd81c969dca3,1600834845,41.98235244811875,115.05146521562901,0,,0,0,18.65684027777778,-170.72
07-04-2020 12:33,2020,4,7,12:33,2284372964730583,Mastercard,29953,299530,Chip Transaction,Carrefour,grocery_pos,5462,63.46,Piersanti,Badoer,M,"Borgo Sergius, 16 Piano 0",Latisana,Asti,12017,EU,42.01114272321356,11.513935578514094,120539,Graphic Designer,42963,16-02-1986,1b4a4930a0f29e183aa6850f53f4d136,1586243020,42.01673382630929,11.647546756150483,0,,0,0,35.64224537037037,-37.76
07-10-2020 18:28,2020,10,7,18:28,4681838225755822,Visa,13387,133870,Contactless Payment,Asian Store,entertainment,7995,82.41,준호,김,M,경기도 고양시 일산서구 석촌호수5거리 지하277 (경자김마을),청주시 청원구,인제군,67993,APAC,-34.62411224756488,99.38144728661058,4212465,Startup Founder,890703,17-08-1962,8f1ac0f6743ae5a597394d9b8876c261,1602075530,-34.674546342529815,99.41212975923997,0,,0,0,67.21045138888888,20.449999999999996
25-11-2022 19:30,2022,11,25,19:30,4338169198906978,Visa,12010,120100,Online Transaction,BP,gas_transport,5541,30.08,Savannah,Mcdonald,F,37817 Kristin Causeway,Weaverberg,LA,50469,US,32.57631791653702,-106.84835037898584,447463,Graphic Designer,68375,12-01-1983,1d1711e4e1ae144bd94498be18181684,1669384809,32.404787456490645,-106.87516370524413,0,,0,0,45.28855324074074,-57.370000000000005
30-04-2023 09:13,2023,4,30,09:13,2708724728475879,Mastercard,17660,176600,Chip Transaction,US General Store,entertainment,7995,21.28,Willie,Camacho,M,25367 Barbara Grove,Brooksland,SC,12703,US,35.96236833194699,-84.30038822895527,149202,Call Center Representative,20253,28-12-1947,75b2fbe7946c7684c2c21e3e8193ac06,1682826236,35.7664605042868,-84.32090720546805,0,,0,0,131.63547453703703,-65.47
15-10-2022 15:03,2022,10,15,15:03,378174320881729,American Express,62872,628721,Swipe Transaction,EAT.,restaurant,5814,15.61,Angelina,Travaglia,F,"Contrada Palmisano, 10",Madonna Di Pugliano,Ragusa,70131,EU,54.48298675706218,6.193781888049713,2779487,Project Manager,78117,13-11-1987,9b96097c8bfb57a984d1ba6717393483,1665826427,54.39960895004764,6.359647796168084,0,,0,0,19.057650462962965,-24.189999999999998
27-04-2021 16:58,2021,4,27,16:58,371599067698366,American Express,44103,441030,Chip Transaction,Outback Steakhouse,restaurant,5813,43.49,Meagan,Williams,F,3645 Williams Streets Apt. 822,South Zacharyland,MH,31342,US,26.331278491818974,-117.44690211625162,25181,Financial Analyst,92206,29-03-1983,f522e2f6ca5184fce6166d2631bdf589,1619522908,26.241615956066482,-117.24839182619327,0,,0,0,155.01502314814815,-117.67999999999998
20-10-2022 09:19,2022,10,20,09:19,3545144356198809,JCB,51698,516980,Chip Transaction,Exxon,gas_transport,4121,48.33,Angelina,Caccioppoli,F,"Canale Alfredo, 50 Appartamento 7",Azzano D'Asti,Belluno,22031,EU,42.14552914987527,-8.04438933574341,7115684,Sales Representative,65405,05-05-1968,a01e117e37fdf472545c835810a0f168,1666237760,-13.941863494665377,-36.61898340060438,1,,0,0,117.07645833333333,-309.87
17-03-2022 10:05,2022,3,17,10:05,4674505851641116,Visa,11918,119180,Chip Transaction,BP,gas_transport,5542,53.39,Donald,Hanson,M,82814 Kelly Fall Suite 786,Port Michael,NV,99143,US,46.12405276729437,-95.92572888004952,381822,Physical Therapist,80423,07-01-1984,05290eddb76c5bb7a0ae71900ee62cc6,1647491756,45.98556081547617,-96.07151378012009,0,,0,0,14.86113425925926,9.32
08-06-2021 19:15,2021,6,8,19:15,4612239182451403,Visa,2204,22040,Swipe Transaction,USA Market,retail,5732,97.53,John,Pope,M,666 Perez Run,Timothyhaven,CA,85703,US,35.38408427516915,-87.55808443276376,482630,Architect,139727,26-05-1941,951062d33b45fa43c01999fd792cb20c,1623159941,35.328039878113074,-87.64653732688063,0,,0,0,134.89332175925927,1.5400000000000063
10-02-2023 17:24,2023,2,10,17:24,4624911643249982,Visa,65524,655240,Chip Transaction,Asian Shop,services,7216,30.27,太一,山崎,M,960 福田 Street,府中市,墨田区,233-6326,APAC,20.866735629626675,98.58440767605936,8671,Accountant,58686,16-09-1958,5a12c83af68ec5ffdd1f2a36748a584a,1676030080,20.890559202791252,98.77693759470816,0,,0,0,159.1407986111111,-14.48
02-05-2021 18:40,2021,5,2,18:40,2221379627141487,Mastercard,39988,399882,Chip Transaction,Aldi,grocery_pos,5451,95.85,Cipriano,Canevascini,M,"Strada Treccani, 2",Bazzano Inferiore,Alessandria,34147,EU,36.86727475881704,7.933816994492773,14317,Partner at Law Firm,432996,15-11-1948,750ecbbecfcd355587c01ff7ce7e88ad,1619961013,36.761315607556945,8.017713040739423,0,,0,0,121.1601388888889,68.55
21-02-2020 13:54,2020,2,21,13:54,2260887994236186,Mastercard,39877,398770,Contactless Payment,Meijer,grocery_pos,5451,86.28,Melissa,Campos,F,375 Raymond Lock Apt. 403,Christopherstad,NV,29576,US,25.755178063634137,-115.43149324537968,306563,Janitor,30915,16-04-2005,5e87d33000022ff50f22dde10f454c88,1582273463,25.777526678405888,-115.30353550795546,0,,0,0,34.72505787037037,-27.980000000000004
22-04-2023 21:30,2023,4,22,21:30,6011162709361344,Discover,51307,513070,Online Transaction,American Outlet,entertainment,7929,43.11,Caleb,Norman,M,3110 Katelyn Port Suite 838,Lake Jenniferland,ME,96142,US,44.906046132844864,-87.7286528119246,86488,Electrician,51464,17-03-1960,5e3cd04a29a5022f76cf73d92f8f413e,1682179204,44.832042303028935,-87.68660513362258,0,,0,0,33.14925925925926,-16.33
15-04-2021 21:00,2021,4,15,21:00,375059769397089,American Express,65431,654310,Contactless Payment,Imperial Shop,retail,5611,32.83,Rüdiger,Börner,M,Zahngasse 9,Soltau,Nordrhein-Westfalen,53614,EU,49.50636166695797,8.975128778149447,94450,Financial Analyst,75492,29-08-1985,b58b344c393fff6fb135b8dea7c5ca1f,1618500620,49.49255456067956,8.86052918576142,0,,0,0,17.151724537037037,-23.490000000000002
12-02-2021 13:35,2021,2,12,13:35,3583665095911845,JCB,57019,570190,Chip Transaction,ENAP,gas_transport,5542,61.9,Carrie,Oliver,F,18605 Anderson Club Apt. 262,Kimberlyview,NY,78617,US,45.385215144892186,-71.67349134282517,157447,Management Consultant,298299,28-05-1973,525141c6e7ffa6accb693e32ecfbaa36,1613117121,-24.388558561619156,-60.832147257447794,1,,0,0,59.95947916666667,46.65
21-02-2021 18:57,2021,2,21,18:57,4209702513162965,Visa,57152,571523,Contactless Payment,Outback Steakhouse,restaurant,5814,21.31,Michele,Cox,F,8972 Diaz Keys Suite 241,North Aprilland,MD,40539,US,36.3555506553562,-114.70048546783242,1951079,Software Engineer,120123,01-05-1954,4e4a818e87d425e673b3eefa3dd0d5f9,1613914067,36.54027682719157,-114.6799595916017,0,,0,0,47.03628472222222,-18.110000000000003
19-09-2022 13:20,2022,9,19,13:20,349140647272948,American Express,5709,57090,Chip Transaction,El Corral,restaurant,5812,29.83,Daniel,Miller,M,806 Julia Mission,New Thomas,CA,21526,US,32.72631180448366,-119.8811350488215,4408444,Warehouse Worker,25210,26-06-2003,f00b7eadb2a3a13fc8dc06e14c89b173,1663573856,-13.895992778775692,-104.16153546695898,1,,0,0,104.93638888888889,9.739999999999998
26-01-2020 18:06,2020,1,26,18:06,377011225306717,American Express,44526,445260,Contactless Payment,Starbucks,restaurant,5813,10.0,Stephanie,Adkins,F,508 Brandon Hollow,Lopezside,AR,90175,US,36.750009751079055,-95.75473026200426,61532,Plumber,63648,26-03-1978,15867259d733ac30120c9e3fbbdf096f,1580042210,36.553384401475306,-95.78677507003928,0,,0,0,0.0,0.0
16-03-2021 12:54,2021,3,16,12:54,4706150337952910,Visa,51515,515150,Chip Transaction,American Outlet,services,4900,100.88,Julie,Wilson,F,941 Smith Tunnel Apt. 655,Shannonview,MI,42190,US,29.59563478336011,-83.39856030110755,91947,Police Officer,41300,06-03-1973,d9e90c2e439eb74392872d856aa519b2,1615879491,29.75628837201659,-83.5062960705138,0,,0,0,63.73778935185185,7.159999999999997
03-02-2021 20:53,2021,2,3,20:53,3551225359007350,JCB,65524,655241,Online Transaction,Tesco Lotus,grocery_pos,5411,30.86,太一,山崎,M,960 福田 Street,府中市,墨田区,233-6326,APAC,20.866735629626675,98.58440767605936,8671,Accountant,58686,16-09-1958,d639e51f2d655703300dd49274a39c81,1612365780,20.9816199712226,98.47626085419007,0,,0,0,100.086875,-36.14
04-06-2022 15:10,2022,6,4,15:10,4593481355966696,Visa,19077,190770,Chip Transaction,Southern Market,entertainment,7922,54.8,Norma,Meneses,F,Calle 62 # 4-9 Sur,Villarrica,Florián,814816,LATAM,-13.971151863066765,-99.35530129100869,41734,Software Engineer,148431,27-10-1947,c6a0d3b536245fd7aca85dee6c14ed66,1654335639,-13.958867325888374,-99.3463507600054,0,,0,0,89.08128472222222,4.799999999999997
27-02-2020 10:06,2020,2,27,10:06,2720012039107837,Mastercard,14732,147322,Chip Transaction,7-Eleven Gas,gas_transport,4121,11.54,Brandon,Bailey,M,680 Chad Point,North Amber,PW,60014,US,36.187857407306325,-93.53014511973683,162828,Janitor,24010,23-02-1991,e0a38c15461fa556de0de93d23bf1c06,1582778190,36.06732005559636,-93.60544305688474,0,,0,0,12.641643518518519,-87.99000000000001
18-11-2020 18:45,2020,11,18,18:45,371237894113983,American Express,28223,282230,Chip Transaction,Imperial Market,entertainment,7995,98.05,Tatiana,Aroca,F,C. Chema Riba 95,La Rioja,Valladolid,10538,EU,46.5006364819385,28.770512596203154,2554886,Food Service Worker,25194,20-04-1951,10a381af6fb37352b2a7f1622817c67e,1605705309,46.60214953672228,28.90660580924522,0,,0,0,41.79851851851852,-22.13000000000001
20-01-2022 14:45,2022,1,20,14:45,375092558957103,American Express,30412,304120,Online Transaction,Subway,restaurant,5813,63.28,Kimberly,Sanchez,F,232 Norman Well Suite 242,Levinefurt,GU,29725,US,46.862222390952205,-117.1143781884523,345780,Pharmacist,121676,18-02-1959,1771ecae076924895b81e2539cb888b3,1642670150,46.887427329166606,-117.13834655115124,0,,0,0,36.760358796296295,-36.959999999999994
03-10-2022 17:14,2022,10,3,17:14,2221518174189225,Mastercard,42066,420660,Chip Transaction,Panera Bread,restaurant,5812,78.12,Dawn,Miller,F,36851 Miller Hill,North David,KY,81702,US,44.79832637338555,-105.41124593307572,47386,Nurse,66671,24-03-1952,42fcbb51b34aecbf7b3d56e320390946,1664797483,44.876239197955556,-105.54823501650264,0,,0,0,82.8465162037037,43.84
23-03-2022 13:22,2022,3,23,13:22,2272673304469562,Mastercard,26491,264910,Chip Transaction,US General Store,online_shopping,5967,29.51,Jeremiah,Hall,M,22259 Donna Mall Suite 177,Clarkburgh,SD,54358,US,32.340942378164044,-113.03126271705196,419011,Retail Sales Associate,18815,15-05-1974,dde0f62c1adfd42b50772cd1cb16fc29,1648021969,-22.352340173311898,167.43647062182936,0,,0,0,92.8696875,-57.89
10-02-2022 14:27,2022,2,10,14:27,2244332949652876,Mastercard,7948,79482,Chip Transaction,USA Market,retail,5311,80.49,Katherine,Anderson,F,3205 Levi Canyon Suite 037,South Wendyburgh,KS,33748,US,37.16963954852637,-86.31023055237715,10284,Retail Sales Associate,29597,24-12-1980,baef425aec02111c3d1f5fc8ce450b75,1644483422,37.031577209315095,-86.15971171515422,0,,0,0,30.007974537037036,41.809999999999995
05-06-2022 16:46,2022,6,5,16:46,2642598518432718,Mastercard,58320,583200,Contactless Payment,Costco,grocery_pos,5422,14.51,Jennifer,Deleon,F,1140 Carol Pike,Nancystad,IL,81950,US,36.96048568025677,-81.70389726229733,3779674,Nurse,70792,09-12-1968,75bbc8da04b58bdbe7e366315e301bdd,1654427796,37.01016944987432,-81.67213610267528,0,,0,0,18.937916666666666,-63.580000000000005
01-12-2021 13:14,2021,12,1,13:14,2394741058572443,Mastercard,50760,507600,Contactless Payment,Pacific Market,retail,5651,74.69,幹,鈴木,F,002 村上 Street,富里市,青ヶ島村,777-8888,APAC,17.898605922700632,170.21449245205156,4202931,Accountant,43433,13-12-1973,6db7e9a101548ba624eb9c42d82b5d91,1638344644,17.817092251869212,170.06474467821735,0,,0,0,68.75662037037037,67.85
24-05-2020 18:37,2020,5,24,18:37,349484771467339,American Express,1693,16930,Chip Transaction,Sprouts,grocery_pos,5441,82.84,Esmeralda,Izquierdo,F,Via de Nazario Valencia 85,La Coruña,Las Palmas,16113,EU,45.96094353329637,4.008359455935345,1622389,Police Officer,66707,02-10-2002,e71d54987ecaf7170b6e7335fc44c36e,1590325663,-11.249117672046822,142.17876974946617,1,,0,0,86.91155092592592,-377.23
02-06-2021 19:05,2021,6,2,19:05,2227997687675457,Mastercard,29934,299340,Chip Transaction,Imperial Market,online_shopping,5965,65.76,Justine,Jockel,F,Gitta-Scholtz-Straße 626,Plauen,Bremen,91929,EU,44.94661705706694,-1.532810725622511,165595,Plumber,57910,02-01-1954,85fb3c576fdf9515a0f677096aac85f8,1622640951,48.90396512795393,21.39349328985655,0,,0,0,98.11078703703704,50.34
30-10-2022 11:37,2022,10,30,11:37,6445876456452660,Discover,13795,137950,Chip Transaction,Euro Store,online_shopping,5967,32.52,Zoe,Watkins,F,"Studio 08S
Anthony ridges",Victorburgh,Carrollside,WA8A 4FU,EU,43.67982804103691,4.771488652906029,7929912,Physical Therapist,144078,23-09-1941,4dfee5aac584595326af891e15c627c0,1667110051,41.7517727407636,-4.837481704987683,0,,0,0,1.7770023148148149,27.520000000000003
21-06-2022 18:53,2022,6,21,18:53,5573137165208829,Mastercard,28107,281071,Online Transaction,American Outlet,health,8049,93.97,Stacie,Gonzalez,F,456 David Rue,Macdonaldtown,KY,61415,US,30.484810102074103,-120.11572995442725,250433,Retail Sales Associate,26966,12-10-1947,693e855db96aa4a08ecdb351261c9287,1655817783,30.507673352757077,-120.08792876395682,0,,0,0,39.98513888888889,35.24
02-02-2022 19:38,2022,2,2,19:38,370906279880775,American Express,49596,495961,Online Transaction,Americas Shop,retail,5399,56.82,Carlos,Saavedra,M,Av. Villa # 29-6,Silvia,Angelópolis,507128,LATAM,4.63046129849473,-105.85062550826359,7658930,Plumber,64676,05-05-1988,c1b77cb5c0a601bdef218fea105199d9,1643810913,4.729025577209647,-106.01550039129346,0,,0,0,35.26280092592592,28.1
03-02-2020 15:56,2020,2,3,15:56,4848009446719783,Visa,15523,155230,Contactless Payment,US General Store,health,8042,5.0,Kathleen,Johnson,F,85524 Boyer Hollow Apt. 411,Kimton,MH,41473,US,40.622481324242926,-72.1653379586862,242771,Office Manager,57878,03-05-1992,de8a84dfd6dc9d3576d9c5e18f352c0d,1580725590,40.59596119759817,-72.01482387050717,0,,0,0,10.981122685185186,-46.96
05-08-2020 20:28,2020,8,5,20:28,4980602681118347,Visa,23497,234970,Chip Transaction,Continental Store,travel,4511,50.0,Siegward,Röhricht,M,Beatrice-Klemt-Gasse 88,Gardelegen,Sachsen-Anhalt,17653,EU,45.22090144784713,7.260895921043048,82841,Software Engineer,98771,01-10-1941,c289cbf370a740cbc242135797862428,1596639526,45.39308241909652,7.344229954698013,0,,0,0,47.06399305555556,-109.13
21-12-2020 17:07,2020,12,21,17:07,6460256708581319,Discover,41713,417132,Chip Transaction,US General Store,travel,3008,668.95,Stacey,Cooper,F,0629 Valdez Prairie Apt. 329,Watsontown,AS,18166,US,28.487208727472858,-109.3294186723655,53731,Teacher,69878,05-06-1984,7a90e536f3191c93d5d4b31fb62f2316,1608550665,28.674596482188505,-109.24768563816306,0,,0,0,9.209965277777778,549.87
12-08-2021 15:05,2021,8,12,15:05,6491507997198217,Discover,20938,209382,Chip Transaction,Rewe,grocery_pos,5451,83.69,Vincent,Parkinson,M,7 Thompson common,Wayneberg,Gordonport,BT2 8PW,EU,51.40641190823128,-7.795159204612321,1722951,Nurse,35420,15-01-1984,fabf3e7329dff1cf4ba34ef660589dd1,1628760926,51.27817311403052,-7.8730057759098795,0,,0,0,69.17449074074074,-26.67
26-08-2020 16:30,2020,8,26,16:30,6473287625728459,Discover,69574,695740,Online Transaction,Continental Store,retail,5399,55.76,Elisa,Tuzzolino,F,"Borgo Toscanini, 17 Piano 2",Sandra',Livorno,19011,EU,38.494326973418794,8.892533948886982,40829,Nurse,72182,23-10-1940,30be4ca806a8b6be41b77fd4c34488fd,1598439613,38.35010100132249,8.724458287022017,0,,0,0,4.227523148148149,29.729999999999997
21-11-2022 19:14,2022,11,21,19:14,4795117728777133,Visa,20340,203400,Contactless Payment,Tesco,grocery_pos,5422,46.74,Martina,Ruiz,F,Camino 5 N° 958,San Luis,San Salvador de Jujuy,53001478,LATAM,-25.593456079089208,-49.554600832450085,895354,Physical Therapist,107814,20-03-1948,c2315f8bb157c8cd313ab3489e254150,1669038243,51.128526854139274,6.0123859094642285,1,,0,0,34.0231712962963,-18.009999999999998
19-06-2022 11:40,2022,6,19,11:40,2225123143090921,Mastercard,16364,163640,Chip Transaction,Olímpica,grocery_pos,5451,55.23,Breno,Barbosa,M,"Viaduto Antonella Sales, 5",da Conceição da Serra,Rio de Janeiro,46362130,LATAM,22.304775748382298,-59.47123037638878,23066,Cashier,27398,17-06-1945,ad342258888919bda9ee6815f63706a5,1655619024,22.31712830169441,-59.50906080104134,0,,0,0,29.935104166666665,-18.04
10-03-2023 17:48,2023,3,10,17:48,5568707295865016,Mastercard,65608,656080,Contactless Payment,American Outlet,health,8031,52.35,Gregory,Reyes,M,5933 Patel Parkway,Bradleyport,MT,72136,US,28.347452122304226,-95.30094447389266,7617175,Accountant,50696,06-12-1956,89a4a7b4ae72e06171decc77d698e164,1678450739,28.185156964263207,-95.44176060796119,0,,0,0,35.15850694444445,25.740000000000002
28-02-2022 15:14,2022,2,28,15:14,4158398533776674,Visa,31232,312321,Contactless Payment,Esso,gas_transport,4121,42.09,Alfred,Guyon,M,"824, boulevard de Payet",Gaillard,Costa-sur-Rossi,26891,EU,55.363652415375505,29.821921527863857,129866,Accountant,55508,28-05-1997,cb19c3f5beb760bd9aa2e8ef15b4ddeb,1646041491,55.35001590194511,29.66082043211573,0,,0,0,148.9316550925926,-101.25999999999999
08-09-2022 16:25,2022,9,8,16:25,3580128464812163,JCB,37716,377161,Contactless Payment,Euro Store,entertainment,7929,125.33,Anne,Alexandre,F,"2, avenue Thibault",Roussel-sur-Mer,Thierry-sur-Mer,43705,EU,46.49900050914904,24.93087359482044,69318,Accountant,55408,17-08-1955,324de0d873dd21787fdd56ffaeb68361,1662634511,46.56930224883689,25.05915093025916,0,,0,0,0.2579513888888889,17.950000000000003
22-05-2020 06:19,2020,5,22,06:19,348474507543650,American Express,22768,227680,Contactless Payment,Royal Market,services,7217,114.86,Thierry,Girard,M,"738, chemin Léon Weiss",Guibertdan,FabreVille,57268,EU,41.36838826709879,-4.3961623087479795,329385,Physical Therapist,119388,24-11-1947,62d1e66f898685cf587977d0a5692765,1590108552,41.43654061816015,-4.427210355667913,0,,0,0,21.621099537037036,77.25
06-07-2020 16:09,2020,7,6,16:09,4795448994686195,Visa,8511,85113,Contactless Payment,USA Market,retail,5734,24.91,Kevin,Mason,M,89637 Powell Crossing Suite 916,West Keith,VA,35411,US,35.46033448994974,-103.5060317720235,286517,Physician,189911,15-02-1940,63712845a4cf64a628ac4e68c2b07d54,1594031952,35.42866005002691,-103.63216151418355,0,,0,0,16.902928240740742,-76.82000000000001
16-08-2020 16:50,2020,8,16,16:50,4669005724598417,Visa,45763,457631,Chip Transaction,Exxon,gas_transport,4111,28.07,Anthony,Murphy,M,221 Dawn Cove Suite 299,Williamport,DE,37757,US,31.479709510695972,-81.01120537600536,48034,Electrician,54992,23-07-1989,c3d3b93c40f5a215e302f9c0a45a402f,1597576840,31.49149569708827,-81.0130089213591,0,,0,0,61.96813657407407,15.790000000000001
07-03-2022 20:25,2022,3,7,20:25,4122168693624228,Visa,3880,38801,Contactless Payment,Pacific Shop,entertainment,7995,99.88,彬,程,M,刘街B座,呼和浩特市,哈尔滨市,852620,APAC,27.74699934857739,143.9008004262818,127999,Financial Analyst,88558,19-06-1941,b76b459943e003c922f9e126b989be68,1646664901,27.728590497599722,144.03334851444384,0,,0,0,24.12480324074074,66.07
10-07-2022 20:38,2022,7,10,20:38,378887088389718,American Express,40406,404061,Online Transaction,US General Store,retail,5611,109.31,Natalie,Hunt,F,0702 Hickman Rue,Brandtberg,WV,86560,US,42.70652558661298,-111.1233025235557,67982,Warehouse Worker,25941,14-06-1950,129071a8f3cec153594de7a1e2e23aee,1657465739,42.75108929863397,-110.93196890000998,0,,0,0,24.041550925925925,83.01
16-09-2021 13:31,2021,9,16,13:31,2297282831280231,Mastercard,40907,409070,Contactless Payment,Pacific Shop,health,8043,80.9,裕美子,小林,F,672 斉藤 Street,千代田区,鎌ケ谷市,182-8972,APAC,25.732494048200877,97.5756970889405,7129632,Sales Representative,48137,02-05-1951,d91999b30209db21c7af7f9876407ec6,1631779312,25.56241179275851,97.58990245880364,0,,0,0,7.887581018518518,-20.83
31-01-2023 16:11,2023,1,31,16:11,6479014706888806,Discover,25494,254942,Chip Transaction,Bob's,restaurant,5814,16.05,Maia,Escobar,F,Av. San Miguel de Tucumán N° 135,La Rioja,La Plata,34005622,LATAM,-26.178926885734278,-95.87200479494777,379531,Office Manager,64337,11-11-1999,d315d3b3cde4c2ad2422987a3841716e,1675161672,-26.046579603036545,-95.89064166484084,0,,0,0,133.22966435185185,-121.72000000000001
11-03-2020 17:59,2020,3,11,17:59,4261462304680179,Visa,4262,42620,Contactless Payment,Wagamama,restaurant,5812,88.06,Stéphane,Jacquet,M,"35, rue Astrid Dubois",LeducBourg,Brunel,61505,EU,57.046076253235526,-5.1394330444962355,298573,Teacher,66657,21-09-1949,58af1fb97be35cf6fd1ad5be57c5850d,1583929757,56.973745755797765,-5.200473452775304,0,,0,0,3.0236342592592593,-13.319999999999993
06-04-2022 16:27,2022,4,6,16:27,4551954889344050,Visa,45117,451170,Chip Transaction,American Outlet,online_shopping,5964,101.08,Ryan,Schroeder,M,37887 Mark Plains,Carloshaven,AR,50887,US,28.176442066732584,-94.05719078285009,65760,Call Center Representative,29595,05-03-1975,dc4ab9a4e43cba0934fb43b772a23a08,1649242669,43.32443711776557,76.75738922016164,0,,0,0,103.15847222222222,60.559999999999995
31-12-2021 14:18,2021,12,31,14:18,6457638354767554,Discover,21623,216230,Online Transaction,Royal Shop,online_shopping,5966,113.59,Nicanor,Camps,M,Callejón de Venceslás Roca 83,Vizcaya,Pontevedra,38504,EU,44.11639848957702,3.628381428895487,24640,Warehouse Worker,25114,11-06-1980,f7a91ef0d14fabfa6e8d5109dbdd7e2c,1640940536,47.23921847692478,5.587705796147748,0,,0,0,174.5090162037037,88.75
03-08-2021 13:34,2021,8,3,13:34,4524362696526622,Visa,5521,55210,Chip Transaction,Metro,grocery_pos,5462,32.24,Luis,Sánchez,M,Calle 31 Bis E # 1-99,Consacá,San José de Toluviejo,234831,LATAM,-22.024841802704614,-44.56197269352026,9383,Senior Teacher,75873,27-08-1943,9f74061896de64229350cbb45e6008ca,1627977854,-22.22136058806623,-44.54598524212942,0,,0,0,193.02846064814815,-17.759999999999998
24-06-2020 18:05,2020,6,24,18:05,2628390316815321,Mastercard,35956,359560,Online Transaction,Asian Shop,services,7299,19.52,Jyoti,Sengupta,F,"98, Rau Marg",Malda,Meghalaya,673682,APAC,-23.434965680495402,73.84080779722547,41677,Pharmacist,146685,01-09-2004,ed675a46110c916977e313412deb1a02,1593002116,-23.508910984215852,74.02352089989932,0,,0,0,26.170347222222222,-42.849999999999994
04-09-2021 15:53,2021,9,4,15:53,2222112397795477,Mastercard,42711,427110,Contactless Payment,USA Market,retail,5399,113.98,Lisa,Miles,F,6998 Gray Roads,Josephhaven,KS,76924,US,31.930830141439245,-116.31682118301508,3793137,Architect,140170,26-05-1954,c9837e5f3ff49c1457c50ab8a2c7bc14,1630751032,32.05786197385318,-116.47298665413965,0,,0,0,0.8248611111111112,91.75
10-07-2022 11:29,2022,7,10,11:29,378365787287050,American Express,20371,203711,Contactless Payment,Harris Teeter,grocery_pos,5441,77.37,Miranda,Kim,F,5227 Guzman Dale Suite 732,Whiteberg,CT,41837,US,46.097932008597155,-114.04405903640681,249878,Delivery Driver,28696,31-01-2007,28ab809d1a9cdb3356e03465ad76dea5,1657432781,46.20984773016738,-114.18201176796256,0,,0,0,247.70443287037037,35.88
29-08-2021 14:40,2021,8,29,14:40,4108144093069481,Visa,2319,23190,Online Transaction,99,gas_transport,4111,6.37,稔,山口,M,764 中島 Street,香取郡神崎町,西多摩郡瑞穂町,387-1444,APAC,-32.97044440482598,179.58241467150378,52545,Graphic Designer,49159,02-12-1974,394e469a97e77abefbadb4bbc1eefb2c,1630228217,59.72457214095118,9.694950547671503,1,,0,0,8.903622685185185,-20.86
23-06-2022 20:04,2022,6,23,20:04,371772491816827,American Express,47862,478620,Online Transaction,USA Market,entertainment,7995,47.65,James,Washington,M,703 Heather Parks Apt. 747,Carolyntown,WY,62655,US,41.601386465739225,-119.36371581641404,1202405,Marketing Manager,129495,04-01-1957,d7308050928e20dd4283d7660c04659c,1655994841,41.46703649421173,-119.52625177639014,0,,0,0,31.094444444444445,-4.700000000000003
